#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-12-14T02:45:48 [V7.4.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-12-14T02:45:48	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=VII/1B/catalog&-out.max=unlimited&-out.form=TSV&-out.meta=&-out=Messier&-out=_RA.icrs&-out=_DE.icrs&-out=Diam	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_7001
#Name: VII/1B
#Title: Revised New General Catalogue (Sulentic+, 1973)
#INFO	ivoid=ivo://cds.vizier/vii/1b	    IVOID of underlying data collection
#INFO	creator=Sulentic J.W.	    First author or institution
#INFO	cites=1973rncn.book.....S	    Article or Data origin sources
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VII/1B	    Dataset landing page
#INFO	publication_date=2018-02-28	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	B1975:	eq_FK4 B1975
#Table	VII_1B_catalog:
#Name: VII/1B/catalog
#Title: The Revised NGC Catalog
02 52.8	+42 12
02 52.8	+42 13
02 51.6	-25 42
02 51.8	-16 38
02 52.4	-01 18
02 52.9	+13 15
02 52.6	+06 03
02 54.5	+41 35
02 54.4	+41 37
02 54.6	+41 34
02 52.9	-01 16
02 52.7	-08 47
02 53.7	+13 00
02 50.7	-54 57
02 50.8	-55 04
02 54.0	+02 57
02 56.5	+43 03
02 52.9	-14 31
02 54.6	-10 02
02 55.2	+00 28
02 55.2	+00 28
02 55.2	-00 11
02 55.2	-00 11
02 54.6	-18 38
02 57.5	+46 27
02 55.3	-09 07
02 57.1	-07 42
02 57.4	-00 18
02 57.1	-15 03
02 57.1	-15 00
02 57.6	-07 47
02 58.1	+03 22
02 58.1	-10 21
02 58.2	-10 20
02 59.8	+25 14
02 58.2	-15 07
02 57.3	-14 23
03 00.8	+43 10
03 01.3	+44 58
03 01.3	+44 55
02 58.9	-12 24
03 00.4	-17 09
03 01.9	+42 36
02 58.6	-32 07
03 00.6	+11 51
03 01.8	+35 13
03 00.8	+11 47
03 04.6	+46 23
03 02.5	+27 04
03 04.1	+43 24
03 01.7	-14 50
03 04.2	+41 22
03 04.5	+42 50
03 04.5	+42 21
03 04.5	+41 23
03 04.6	+42 22
03 04.6	+41 18
03 01.9	-18 54
03 02.2	-15 01
03 02.2	-15 03
03 03.5	-09 40
03 04.7	+41 22
03 16.7	+80 49
03 03.0	-09 08
03 05.5	+42 50
03 02.6	-22 52
03 03.2	-15 30
03 03.4	-15 37
03 03.5	-15 39
03 03.6	-15 40
03 03.7	-15 40
03 05.9	+44 23
03 03.8	-01 05
03 03.4	-12 02
03 03.5	-12 05
03 06.2	+44 04
03 06.2	+41 52
03 03.7	-15 36
03 03.8	-11 59
03 04.2	-26 03
03 04.9	-06 29
03 05.2	-14 22
03 05.2	-14 22
03 04.6	-12 20
03 05.4	-09 41
03 04.7	-08 46
03 08.2	+38 23
03 06.2	-09 32
03 06.2	-15 36
03 06.8	-25 42
03 06.9	-00 47
03 08.6	+40 51
03 09.2	+38 39
03 06.9	-09 32
03 07.1	-09 35
03 07.3	-09 36
03 06.2	-39 01
03 08.4	+04 07
03 08.5	+02 09
03 11.6	+53 21
03 08.2	-04 15
03 09.0	-02 57
03 08.9	-04 06
03 11.2	+41 23
03 08.4	-04 08
03 11.1	+35 24
03 11.2	+35 20
03 08.2	-22 55
03 08.2	-22 57
03 08.3	-23 00
03 09.6	-15 35
03 09.7	-20 34
03 10.2	-20 35
03 12.5	+39 20
03 09.6	-07 51
03 12.8	+38 56
03 11.6	+10 49
03 10.7	-08 40
03 10.9	-10 45
03 11.0	-02 31
03 12.9	+30 34
03 11.2	-08 55
03 11.3	-08 54
03 11.4	-08 57
03 06.5	-66 46
03 14.6	+47 15
03 07.1	-66 57
03 12.2	-10 28
03 12.7	-05 13
03 10.0	-53 20
03 15.2	+41 22
03 14.1	+01 28
03 10.5	-58 08
03 14.2	-02 48
03 14.4	+02 42
03 13.6	-25 47
03 13.9	-21 58
03 16.4	+41 31
03 13.9	-21 45
03 17.0	+41 21
03 17.5	+41 24
03 12.3	-55 13
03 15.7	-15 52
03 15.8	-15 05
03 17.9	+41 26
03 18.5	+41 50
03 16.0	-02 24
03 18.9	+41 27
03 18.9	+41 28
03 14.8	-41 04
03 19.1	+41 27
03 19.2	+41 20
03 19.5	+41 29
03 19.5	+41 32
03 19.8	+41 32
03 19.9	+41 30
03 19.9	+41 33
03 20.0	+41 34
03 20.0	+41 33
03 20.1	+41 28
03 18.0	-00 10
03 20.2	+41 37
03 20.3	+41 21
03 20.4	+41 23
03 17.6	-10 18
03 17.8	-07 20
03 17.8	-07 39
03 18.6	-02 45
03 17.3	-32 35
03 18.9	-01 59
03 20.0	-14 01
03 17.3	-41 06
03 18.1	-27 38
03 21.7	+41 23
03 21.8	+41 21
03 19.5	-14 01
03 18.9	-13 04
03 19.2	-19 05
03 20.3	-02 07
03 20.1	-06 17
03 19.7	-19 24
03 20.5	-18 45
03 19.9	-26 04
03 20.7	-07 25
03 21.0	-04 35
03 21.3	-02 19
03 21.2	-25 32
03 22.2	-04 33
03 22.5	-02 45
03 22.1	-15 25
03 21.0	-37 08
03 20.1	-52 10
03 23.5	+01 19
03 18.2	-66 29
03 10.0	-66 40
03 22.7	-04 11
03 23.1	-21 23
03 22.6	-37 15
03 23.7	-36 57
03 23.7	-36 58
03 24.9	-37 02
03 22.7	-37 07
03 22.8	-37 07
03 23.9	-21 31
03 24.9	-03 02
03 24.9	-03 00
03 25.0	-02 54
03 25.0	-02 49
03 25.0	-05 45
03 24.5	-21 33
03 24.9	-21 21
03 23.9	-36 29
03 25.0	-36 21
03 25.2	-36 21
03 24.7	-25 40
03 25.7	-04 08
03 25.9	-17 37
03 29.3	+41 22
03 26.1	-21 22
03 26.3	-21 21
03 29.1	+31 22
03 30.1	+41 50
03 30.4	+41 35
03 26.6	-35 44
03 28.0	-08 24
03 29.0	-12 10
03 28.1	-32 17
03 28.3	-30 54
03 27.9	-37 09
03 31.6	+37 20
03 37.8	+72 34
03 28.7	-31 04
03 29.3	-17 48
03 30.1	-05 33
03 29.7	-22 16
03 33.8	+51 26
03 31.4	+04 22
03 31.1	-33 37
03 30.6	-34 52
03 28.9	-35 11
03 31.5	-19 16
03 32.0	-20 50
03 32.4	-15 13
03 33.3	-05 00
03 30.7	-50 17
03 33.3	-13 40
03 33.6	-05 06
03 33.7	-19 31
03 33.4	-25 51
03 34.2	-06 15
03 33.8	-20 17
03 34.8	-09 50
03 35.0	-09 50
03 33.7	-36 08
03 34.0	-31 13
03 34.7	-24 56
03 35.0	-15 38
03 34.1	-36 17
03 35.2	-20 22
03 35.0	-24 56
03 37.0	-15 53
03 35.1	-35 11
03 35.4	-35 14
03 35.3	-35 16
03 37.1	-05 02
03 36.7	-20 54
03 35.9	-35 12
03 36.1	-35 27
03 36.6	-34 59
03 36.8	-34 43
03 37.0	-35 11
03 36.6	-35 18
03 37.0	-35 11
03 37.6	-18 20
03 39.2	+15 50
03 37.4	-24 30
03 36.9	-36 00
03 37.0	-35 31
03 38.3	-15 53
03 37.2	-35 45
03 37.9	-19 00
03 38.8	-18 21
03 36.9	-36 16
03 38.6	-18 26
03 39.0	-18 17
03 38.5	-23 01
03 38.1	-35 40
03 39.6	-04 40
03 38.9	-26 20
03 38.5	-35 27
03 39.4	-18 41
03 39.4	-22 43
03 39.4	-18 31
03 39.3	-22 23
03 38.9	-35 35
03 40.2	-15 30
03 39.5	-31 18
03 40.1	-18 34
03 39.4	-35 31
03 41.3	-01 17
03 41.3	-01 17
03 38.7	-44 05
03 40.6	-26 13
03 40.3	-15 35
03 40.7	-21 41
03 40.9	-22 33
03 41.0	-22 46
03 41.9	-04 42
03 42.2	-04 43
03 40.6	-37 31
03 42.7	-05 51
03 42.6	-13 30
03 41.5	-21 41
03 42.6	-06 22
03 43.2	-04 43
03 42.1	-29 54
03 42.8	-22 06
03 42.3	-35 24
03 39.6	-35 37
03 42.4	-35 09
03 44.0	-04 43
03 43.4	-18 14
03 44.6	+02 51
03 46.0	+24 10
03 42.0	-47 14
03 44.4	-09 41
03 46.2	+23 47
03 43.3	-36 07
03 43.5	-35 51
03 42.9	-36 16
03 45.8	-36 21
03 45.4	-23 00
03 44.8	-21 55
03 45.0	-18 17
03 45.6	-04 05
03 45.0	-19 15
03 45.7	-04 01
03 49.4	+52 40
03 44.9	-09 50
03 45.9	-04 03
03 45.8	-08 59
03 44.5	-44 38
03 45.9	-04 08
03 45.6	-09 13
03 46.0	-04 04
03 45.3	-18 37
03 46.4	-03 58
03 45.9	-20 41
03 46.1	-18 38
03 48.2	+22 34
03 44.5	-44 38
03 47.0	-18 14
03 47.0	-25 31
03 46.1	-36 41
03 48.3	-16 23
03 50.3	+06 58
03 46.2	-59 48
03 51.5	-15 25
03 53.6	+32 28
03 44.4	-71 36
03 51.9	-08 51
03 52.2	-06 21
04 00.5	+68 34
03 52.2	-09 01
03 53.1	-15 24
03 53.7	-08 35
03 47.4	-68 12
03 54.2	-10 25
03 54.1	-08 07
03 51.9	-44 32
03 54.0	-08 35
03 54.1	-08 34
03 54.4	-10 12
12 13.1	-07 35
03 54.4	-20 25
03 54.7	-20 30
03 52.8	-47 29
03 54.2	-37 00
04 05.1	+71 00
03 56.3	-21 49
03 55.7	-42 23
03 58.1	+18 34
03 57.6	-19 14
03 53.5	-66 02
04 03.3	+51 18
03 58.1	-35 27
03 57.5	-46 13
03 57.6	-48 55
03 58.0	-44 29
04 04.4	+52 37
04 02.1	+23 08
04 00.5	-12 01
04 03.3	+36 25
03 58.2	-52 19
04 07.0	+60 55
04 07.4	+62 19
03 56.5	-66 02
04 02.5	-09 19
04 02.7	-09 18
04 00.4	-52 34
04 04.3	-02 12
04 05.8	+25 24
04 04.0	-11 12
04 03.5	-43 25
03 59.5	-67 38
04 00.3	-67 48
04 00.9	-67 37
04 03.9	-43 21
04 10.1	+49 31
04 09.3	+30 46
04 03.9	-54 06
04 03.7	-54 06
04 08.1	-08 53
04 08.1	-08 53
04 09.3	+08 39
04 06.9	-21 10
04 08.0	-17 12
03 57.5	-76 50
04 08.4	-21 03
04 06.1	-52 40
04 06.2	-54 06
04 10.3	-08 48
04 10.3	-08 48
04 05.2	-65 50
04 08.3	-47 53
04 15.4	+51 15
04 07.2	-62 54
04 23.5	+75 18
04 44.5	+75 39
04 12.0	-32 51
04 12.1	-32 52
04 09.8	-56 07
04 08.8	-62 47
04 14.3	-12 44
04 11.0	-56 28
04 13.8	-31 33
04 14.7	-13 12
04 19.0	+26 51
04 15.4	-28 24
04 17.0	+00 50
04 17.2	+04 48
04 12.7	-57 44
05 02.6	+86 13
04 20.9	+50 16
04 14.6	-56 03
04 17.9	-17 52
04 21.0	+36 56
04 15.8	-55 34
04 19.6	+02 26
04 19.6	+01 25
04 20.3	-00 40
04 16.2	-55 46
04 22.9	+19 32
04 22.9	+19 32
04 21.5	-49 50
04 13.3	-70 25
04 19.3	-45 02
04 17.6	-62 47
04 32.8	+71 52
04 23.0	-15 51
04 21.7	-15 45
04 22.7	-15 40
04 22.9	-15 44
04 23.4	-15 45
04 20.0	-54 57
04 21.1	-48 15
04 24.4	-00 45
04 30.9	+64 50
04 22.2	-43 28
04 22.2	-43 38
04 22.6	-40 36
04 35.0	+73 15
04 48.4	+73 28
04 22.0	-56 59
04 26.4	-10 05
04 26.2	-03 37
04 26.3	-10 07
04 23.8	-51 35
04 30.1	+35 16
04 28.2	-05 11
04 24.7	-54 56
04 32.2	+43 51
04 28.3	-17 37
04 28.1	-17 32
04 27.5	-42 09
04 30.7	-00 19
04 30.7	+00 39
04 30.8	+00 39
04 30.8	+00 51
04 31.2	+07 37
04 29.4	-26 44
04 29.6	-26 58
04 31.1	+00 34
04 30.8	-05 48
04 28.4	-47 49
04 27.6	-55 01
04 31.2	-11 17
04 28.6	-47 47
04 31.6	-04 35
04 31.6	-05 04
04 31.6	-05 04
04 27.8	-55 04
04 31.7	-05 06
04 31.9	-05 22
04 35.0	+45 15
04 31.9	-05 03
04 32.0	-04 27
04 31.9	+00 35
04 32.6	-04 22
04 34.1	-04 42
04 33.0	-04 17
04 33.1	-04 10
04 33.3	-04 15
04 34.3	-08 35
04 36.1	+19 57
04 32.7	-43 43
04 31.7	-54 36
04 36.2	-03 09
04 36.2	-04 50
04 36.7	-00 09
04 36.3	-04 58
04 36.6	-03 11
04 34.9	-13 31
04 40.3	+50 27
04 37.1	-03 18
04 37.2	-05 00
04 37.5	-04 51
04 37.5	-04 42
04 29.3	-71 50
04 37.3	-18 54
04 38.4	-20 40
04 37.9	-09 31
04 40.0	+07 21
04 40.0	+07 20
04 40.2	-00 33
04 40.7	-08 36
04 41.4	-02 50
00 02.6	+00 16
04 40.8	-16 59
04 42.3	-20 26
04 36.1	-65 46
04 42.9	+00 37
04 43.6	-05 17
04 38.0	-66 12
04 44.0	-05 26
04 44.3	-08 33
04 46.2	+19 05
04 44.5	-08 29
04 38.1	-68 49
04 45.1	-15 51
04 37.5	-70 35
04 38.1	-68 40
04 45.9	-02 24
04 45.9	-02 05
04 47.2	+20 56
04 45.8	-05 08
04 46.2	-02 04
04 44.0	-41 27
04 46.4	-04 47
04 44.2	-41 29
04 47.2	-02 03
04 48.5	+10 57
04 48.6	+13 10
04 51.0	+43 43
04 48.2	-05 25
04 48.4	-06 33
04 48.6	-06 18
04 46.1	-44 43
04 43.0	-65 48
04 49.9	-02 44
04 50.3	-00 46
04 45.7	-59 14
04 42.4	-69 51
04 52.4	+23 54
04 52.4	+23 54
04 43.7	-68 50
04 50.8	-04 51
04 51.7	-02 38
04 50.0	-31 58
04 48.6	-47 48
04 51.7	-05 49
04 52.3	-03 06
04 52.3	-03 01
04 52.5	-03 06
04 52.6	-02 57
04 52.8	-15 22
04 51.3	-33 56
04 48.4	-59 47
04 53.6	-06 20
04 54.3	+01 37
04 54.6	+03 15
04 54.7	-20 34
04 47.5	-69 21
04 55.2	-04 39
04 47.6	-69 24
04 48.1	-68 16
04 48.6	-68 32
04 49.4	-69 10
04 56.9	-04 46
04 56.9	-04 52
04 55.8	-29 53
04 49.3	-69 51
04 52.9	-59 44
04 49.7	-69 45
04 54.3	-53 21
04 52.5	-63 00
04 58.9	+08 14
05 02.6	+52 53
04 58.8	-00 29
04 57.2	-15 18
04 50.5	-70 00
04 51.3	-69 28
04 58.9	-00 30
04 52.1	-66 56
04 52.1	-66 55
04 58.4	-20 24
04 59.2	-00 15
04 52.2	-67 04
04 59.6	-00 16
04 58.9	-07 51
04 59.2	-11 08
04 52.2	-69 24
04 59.4	-10 59
05 03.5	+49 30
04 59.4	-11 08
04 59.7	-07 45
04 52.2	-69 21
04 59.5	-11 08
05 00.2	-03 21
04 59.5	-15 50
04 53.4	-66 56
04 52.9	-68 40
04 53.9	-66 41
04 53.3	-68 47
04 53.9	-67 07
04 53.1	-68 04
04 54.3	-69 12
05 01.7	-18 11
05 01.7	-18 12
05 01.9	-03 18
05 01.5	-04 16
05 01.7	-03 18
04 54.0	-69 12
04 59.9	-26 02
04 54.3	-69 12
05 03.6	+23 49
04 54.9	-67 11
04 54.4	-69 12
04 54.6	-68 12
05 03.9	+23 39
04 54.2	-69 49
05 02.2	-08 14
05 02.5	-03 21
04 54.4	-70 27
04 54.9	-68 12
04 54.6	-69 15
05 02.6	-04 44
05 04.4	+23 46
05 00.9	-38 43
04 56.5	-66 32
04 56.4	-66 30
05 03.6	+01 34
04 56.8	-66 25
04 56.2	-67 41
04 58.4	-62 02
04 55.8	-70 14
04 56.3	-69 24
04 56.7	-68 15
04 57.7	-66 28
04 57.0	-68 25
04 58.9	-63 20
04 56.7	-69 34
04 58.3	-66 21
04 57.8	-67 15
04 56.8	-70 26
04 58.3	-66 26
04 55.8	-74 17
05 08.1	+37 03
05 05.3	-09 09
05 06.4	-19 29
05 06.6	-17 34
04 57.6	-69 23
04 58.9	-66 00
05 05.6	-11 52
04 58.6	-68 52
04 58.9	-67 45
04 59.1	-65 44
05 07.0	-03 20
04 57.8	-71 54
05 11.3	+52 04
04 59.0	-70 10
05 05.2	-38 00
04 59.4	-69 33
05 07.9	-18 11
04 59.5	-69 48
05 02.7	-61 08
05 05.2	-61 11
05 07.9	-61 27
05 07.7	-08 02
05 11.6	+47 40
05 07.7	-07 58
05 06.4	-31 57
05 00.5	-69 38
05 10.2	+24 06
05 05.5	-49 35
05 00.9	-69 05
05 02.2	-66 06
05 01.9	-67 59
05 10.6	+16 32
05 07.7	-37 30
05 02.0	-69 34
05 03.1	-66 22
05 08.7	-29 17
05 08.9	-29 16
05 02.6	-70 19
05 03.8	-67 17
05 02.3	-70 37
05 03.8	-67 17
05 12.0	+16 42
05 04.1	-66 24
05 11.7	+05 12
05 03.8	-67 17
05 11.7	-15 07
05 05.0	-66 12
05 03.5	-70 21
05 06.9	-59 43
05 04.1	-68 55
05 05.4	-66 13
05 10.1	-36 58
05 04.1	-69 23
05 04.7	-68 03
05 04.5	-69 20
05 06.1	-64 55
05 12.2	-15 43
05 04.3	-70 43
05 05.3	-69 13
05 04.8	-69 24
05 05.3	-68 37
05 04.7	-70 42
05 05.9	-68 27
05 05.9	-68 37
05 06.4	-71 49
04 44.9	-84 00
05 07.1	-67 16
05 14.2	-10 36
05 07.2	-67 19
05 06.3	-70 28
05 07.6	-67 28
05 06.9	-68 59
05 07.3	-71 11
05 09.2	-66 18
05 08.5	-68 46
05 14.0	-40 01
05 09.1	-67 47
05 12.3	-57 24
05 09.1	-68 51
05 09.4	-68 51
05 09.4	-69 08
05 20.0	+39 21
05 09.7	-68 54
05 11.4	-65 13
05 10.4	-68 46
05 10.1	-70 46
05 12.2	-66 08
05 11.4	-68 47
05 12.5	-67 38
05 12.2	-68 47
05 13.5	-65 27
05 13.5	-66 17
05 14.5	-63 57
05 13.8	-67 23
05 12.9	-69 08
05 13.7	-67 28
05 13.0	-69 20
05 13.7	-67 20
05 13.2	-69 23
05 21.7	+06 40
05 13.2	-69 23
05 13.2	-69 23
05 12.6	-70 28
05 19.6	-32 10
05 13.6	-69 23
05 13.2	-69 21
05 15.2	-66 07
05 26.0	+46 32
05 15.9	-66 10
05 15.0	-68 58
05 21.6	-23 51
05 15.8	-66 18
05 22.6	-11 29
05 22.6	-11 29
05 13.9	-72 04
05 21.3	-35 44
05 17.1	-64 57
05 22.6	+33 23
05 15.7	-69 27
05 16.9	-67 19
05 25.4	+20 10
05 17.4	-67 26
05 16.7	-69 36
05 17.8	-67 53
05 19.0	-63 02
05 17.8	-68 26
05 18.1	-66 37
05 17.2	-69 18
05 24.2	-24 32
05 18.2	-67 15
05 24.6	-15 56
05 28.1	+35 19
05 26.0	-02 32
05 25.9	-08 08
05 17.9	-69 11
05 19.2	-66 46
05 28.7	+35 50
05 18.4	-69 33
05 17.6	-71 14
05 19.6	-66 48
05 17.5	-69 22
05 19.0	-69 00
05 19.1	-69 39
05 20.0	-66 55
05 20.6	-66 48
05 19.3	-69 48
05 19.7	-69 29
05 21.0	-65 30
05 27.9	-05 19
05 21.8	-65 48
05 20.5	-69 30
05 28.7	-08 23
05 20.8	-69 29
05 21.5	-67 56
05 25.9	-46 44
05 31.5	+34 15
05 22.3	-66 10
05 22.5	-66 09
05 21.8	-67 56
05 21.9	-67 58
05 22.1	-67 59
05 22.3	-67 55
05 21.4	-69 55
05 21.4	-69 56
05 22.6	-67 12
05 23.1	-66 23
05 24.7	-63 56
05 22.7	-70 10
05 21.9	-72 30
05 25.4	-66 21
05 25.1	-66 25
05 26.3	-63 47
05 25.5	-66 15
05 25.1	-68 29
05 24.5	-69 57
05 25.9	-66 36
05 34.5	+22 01
05 25.4	-68 48
05 32.8	-14 04
05 26.1	-67 29
05 19.7	-77 45
05 32.9	-14 07
05 25.5	-69 50
05 25.8	-69 56
05 36.2	+34 08
05 42.2	+69 23
05 26.5	-68 47
05 32.2	-36 23
05 33.3	-21 57
05 26.5	-68 47
05 26.5	-68 47
05 26.5	-69 04
05 27.2	-67 26
05 26.5	-69 49
05 26.5	-68 47
05 26.7	-69 51
05 26.7	-69 49
05 35.1	-04 44
05 27.9	-67 24
05 35.3	-04 41
05 35.3	-05 23
05 35.4	-04 48
05 28.4	-66 14
05 33.8	-23 19
05 35.2	-05 55
05 35.2	-04 26
05 35.5	-05 16
05 27.5	-68 57
05 27.5	-69 06
05 37.7	+32 00
05 27.5	-69 58
05 27.2	-70 46
05 37.5	+21 14
05 34.5	-30 51
05 36.3	-01 12
05 29.0	-67 26
05 34.6	-30 56
05 35.5	-17 49
05 28.2	-69 07
05 32.5	-48 42
05 38.2	+25 49
05 30.5	-63 12
05 33.3	-48 41
05 36.5	-06 43
05 27.4	-71 55
05 29.1	-68 44
05 30.2	-66 52
05 30.7	-66 27
05 30.7	-67 17
05 30.0	-69 44
05 31.2	-66 57
05 35.0	-50 56
05 35.1	-50 59
05 30.8	-69 09
05 30.6	-70 49
05 32.1	-67 31
05 22.5	-79 51
05 44.4	+55 48
05 32.2	-67 40
05 31.9	-69 13
05 31.5	-69 56
05 39.4	-17 51
05 30.7	-71 05
05 31.7	-70 10
05 33.1	-67 42
05 33.4	-67 26
05 42.1	+09 05
05 41.8	-02 13
05 42.0	-01 50
05 33.1	-71 44
05 43.1	+20 07
05 35.1	-66 55
05 33.7	-69 56
05 35.4	-67 33
05 35.4	-66 01
05 33.7	-70 59
05 35.3	-67 34
05 34.5	-69 44
05 35.7	-66 56
05 35.3	-67 34
05 34.4	-70 04
05 34.7	-69 45
05 34.5	-70 33
05 44.1	+08 38
05 36.1	-67 33
05 36.4	-66 58
05 35.8	-68 54
05 36.2	-70 05
05 35.9	-69 11
05 39.9	+12 51
05 35.3	-70 14
05 35.6	-70 11
05 35.9	-69 39
05 43.4	-30 06
05 36.5	-69 22
05 36.2	-71 00
05 37.3	-69 45
05 37.3	-67 24
05 44.8	-10 04
05 37.0	-69 24
05 36.5	-70 40
05 36.7	-70 15
05 36.6	-70 08
05 36.7	-70 06
05 37.6	-69 10
05 43.9	-33 57
05 40.0	-66 53
05 46.8	+08 48
05 46.4	-00 00
05 37.3	-70 13
05 37.5	-70 10
05 46.6	+00 07
05 46.8	+00 04
05 38.5	-69 05
05 38.5	-69 05
05 47.2	+00 18
05 38.1	-70 14
05 45.9	-21 59
05 39.0	-69 30
05 38.2	-70 40
05 46.8	-16 46
05 39.8	-69 38
05 39.9	-69 45
05 39.7	-69 45
05 39.8	-69 38
05 40.1	-69 24
05 41.8	-64 18
05 39.9	-69 45
05 39.9	-69 45
05 40.2	-69 39
05 40.4	-69 39
05 44.3	-55 31
05 40.8	-69 28
05 47.8	-17 36
05 47.0	-34 14
05 40.9	-69 26
05 41.5	-69 13
05 41.5	-68 55
05 42.1	-68 21
05 42.7	-67 19
05 42.2	-68 28
05 44.1	-62 47
05 42.5	-68 16
05 52.3	+32 32
05 42.0	-69 13
05 46.4	-52 04
05 42.2	-69 29
05 41.6	-71 20
05 47.1	-51 34
05 44.2	-66 25
05 50.7	-21 35
05 43.2	-70 37
05 43.8	-69 12
05 44.4	-68 32
05 52.2	-07 18
05 44.7	-70 57
05 53.9	+00 23
05 45.5	-69 45
05 45.8	-68 03
05 51.3	-50 35
05 46.9	-68 32
05 47.3	-67 28
05 47.2	-69 09
05 57.4	+11 57
05 50.6	-63 41
05 48.1	-71 30
05 48.7	-70 04
05 51.7	-65 19
05 57.9	-20 04
05 50.7	-69 29
06 02.9	+49 54
05 51.1	-69 22
06 04.7	+57 39
06 01.1	+23 18
05 52.1	-67 20
05 58.7	-26 38
05 55.2	-59 55
05 51.4	-71 11
05 50.1	-71 07
05 53.1	-67 26
05 52.8	-69 30
05 53.2	-69 29
05 54.5	-65 50
06 01.0	-23 40
05 54.0	-68 36
06 03.1	+10 26
06 01.9	-10 36
06 03.0	+05 43
05 40.7	-82 06
05 54.5	-70 55
06 18.7	+78 21
06 12.9	-78 34
05 56.0	-68 12
05 58.8	-59 07
06 03.5	-09 44
05 55.9	-69 34
05 56.3	-69 01
06 01.0	-50 44
05 57.5	-66 24
05 57.5	-67 15
05 58.4	-65 28
05 57.6	-68 27
05 57.3	-69 11
06 07.3	+24 06
05 57.9	-68 38
05 58.0	-68 17
05 55.6	-74 21
06 00.5	-63 45
06 07.1	-18 40
05 58.7	-68 31
06 11.1	+51 41
05 59.3	-67 56
06 06.9	-06 12
06 08.8	+24 21
06 08.4	+13 58
06 07.6	-06 23
05 58.6	-70 41
05 59.9	-68 38
05 58.1	-72 59
06 09.7	+20 31
06 09.8	+20 20
06 01.4	-66 51
06 01.0	-67 43
06 02.1	-63 46
06 08.0	-21 44
06 09.6	+04 43
06 02.6	-65 15
06 09.5	-06 19
06 10.8	-06 12
06 10.9	-03 31
06 11.1	-06 12
06 12.0	+05 28
06 03.9	-69 34
06 10.1	-34 05
06 12.3	+01 08
06 00.8	-74 43
06 08.5	-52 30
06 15.1	+39 51
06 06.2	-65 05
06 13.8	+12 50
06 14.4	+17 44
06 12.2	-21 47
06 05.9	-67 05
06 13.9	+01 00
06 04.7	-73 24
06 13.4	-43 39
06 13.5	-43 41
06 16.9	+05 59
06 04.7	-75 26
06 15.7	-18 40
06 11.4	-62 33
06 16.0	-26 47
06 16.5	-21 22
06 22.5	+51 55
06 08.7	-73 51
06 11.4	-69 07
06 18.4	-18 34
06 18.5	-18 33
06 10.7	-71 33
06 12.8	-68 16
06 20.8	-07 18
06 21.6	-22 05
06 21.7	-27 16
06 24.7	+19 20
06 23.4	-04 41
06 21.8	-44 46
06 20.3	-57 34
06 20.3	-57 31
06 24.5	-22 51
06 27.6	+12 38
06 26.6	-09 39
06 26.7	-09 39
06 26.0	-21 59
06 21.2	-64 27
06 21.3	-64 58
06 21.4	-65 00
06 20.4	-67 32
06 26.7	-04 44
06 21.7	-65 03
06 29.3	+16 41
06 22.3	-64 57
06 29.6	+06 50
06 30.3	+05 03
06 30.5	+05 03
06 30.9	+04 57
06 32.9	+35 12
06 22.7	-68 57
06 34.0	+44 46
06 29.7	-31 17
06 32.3	+04 52
06 32.7	+10 10
06 32.4	+05 07
06 33.1	+10 21
06 34.6	+26 19
06 25.9	-68 48
06 32.7	-05 02
06 34.8	+08 22
06 34.9	+05 23
06 43.2	+65 40
06 36.1	+07 41
06 34.0	-34 47
06 47.2	+74 13
06 29.9	-64 10
06 47.8	+74 28
06 38.6	+10 54
06 38.1	-01 28
06 39.2	+08 44
06 38.4	+01 12
06 38.4	-24 49
06 41.2	+09 54
06 41.5	+11 56
06 43.3	+26 58
06 40.8	-32 29
07 22.1	+84 22
06 43.9	+04 33
06 43.9	+03 26
06 42.8	-23 28
06 42.7	-27 27
06 50.2	+60 50
06 38.2	+60 06
06 46.4	+60 20
06 47.2	+33 34
06 47.2	+33 36
07 27.3	+85 45
06 47.8	+33 26
06 48.3	+33 24
06 48.4	+33 24
06 44.8	-27 38
06 49.4	+41 03
06 46.9	+01 19
06 45.9	-18 14
06 49.1	+33 13
06 49.4	+33 21
06 47.7	-03 11
06 47.1	-20 46
06 50.7	+33 27
06 50.7	+33 26
06 50.9	+33 26
06 50.9	+33 31
06 47.6	-26 45
06 47.7	-26 45
06 51.1	+33 31
06 47.3	-26 44
06 48.6	-16 55
06 44.4	-63 43
06 49.0	-36 01
06 51.1	-07 00
07 32.4	+85 43
06 51.8	+00 28
06 51.9	-07 04
06 56.2	+45 30
